comp_name,ChEMBL ID,Smiles,IC50(nM),IC50(M),pIC50,rUV,rex,rorb,rIR,rfreq,IPv,C-S0,S0-C,EAv,A-S0,S0-A,STv,T1-S0,S0-T1,Esolv,mu,T_mu,Vmol,B1,B2,B3,ca_B1,ca_B2,ca_B3,an_B1,an_B2,an_B3,tri_B1,tri_B2,tri_B3,MW,nuclear_repulsion_energy,E0,dE1,dE2,dE3,dE4,dE5,dE6,dE7,dE8,dE9,dE10,dE11,dE12,dE13,dE14,dE15,dE16,dE17,dE18,dE19,dE20,dE21,dE22,dE23,dE24,dE25,dE26,dE27,dE28,dE29,dE30,1/dE1,1/dE2,1/dE3,1/dE4,1/dE5,1/dE6,1/dE7,1/dE8,1/dE9,1/dE10,1/dE11,1/dE12,1/dE13,1/dE14,1/dE15,1/dE16,1/dE17,1/dE18,1/dE19,1/dE20,1/dE21,1/dE22,1/dE23,1/dE24,1/dE25,1/dE26,1/dE27,1/dE28,1/dE29,1/dE30
comp_204,CHEMBL4435180,O=C1Nc2cc(Cl)ccc2/C1=C/c1ccc(-c2nnc(-c3cc(O)cc(O)c3)o2)cc1,1200,1.20E-06,5.920818754,38.13114057,29.57174258,93.06709901,29.88002657,83.71600395,7.63545775,0.21497805,0.19649008,1.27182744,0.23135935,0.22942029,2.50620276,1.52342171,0.68930061,-0.62872158,1.1633,3.1327,279.439,22.65288449,9.203533531,3.468742625,22.57897441,9.171816505,3.459936581,22.66813725,9.251024322,3.490641258,21.06166557,8.52163037,7.991185256,431.832,2673.539486,-1809.693817,3.4214,4.0398,4.2424,4.5691,4.6223,4.6991,5.0662,5.1249,5.2136,5.4018,5.4926,5.6883,5.8438,5.9728,6.0169,6.13,6.2137,6.3683,6.4266,6.4363,6.5292,6.536,6.5595,6.5866,6.6279,6.6434,6.7718,6.7828,6.8475,6.8486,0.292278015,0.247537007,0.235715633,0.218861483,0.216342513,0.212806708,0.197386601,0.195125759,0.191806046,0.185123477,0.182063139,0.175799448,0.171121531,0.167425663,0.166198541,0.163132137,0.160934709,0.157027778,0.155603274,0.155368768,0.15315812,0.152998776,0.152450644,0.151823399,0.150877352,0.150525333,0.147671225,0.147431739,0.1460387,0.146015244
comp_205,CHEMBL4528769,Oc1ccc(Br)cc1-c1nc2cc(Cl)ccc2s1,22000,2.20E-05,4.657577319,18.26443922,14.12128005,84.892389,48.36396615,77.00281072,8.12280023,0.20574563,0.19223591,0.33960362,0.24493519,0.24353273,3.57168402,0.64421062,0.64569553,-0.30031365,5.3307,4.492,172.567,13.77053659,9.018422153,3.67366221,13.71288279,9.039694733,3.691650293,13.84449723,9.032015175,3.694483219,13.74383607,9.078277617,3.687209492,340.619,1745.753707,-4059.45303,4.3457,4.6466,4.8705,5.0596,5.6719,5.764,5.8789,5.9617,6.0028,6.3275,6.3936,6.4329,6.4833,6.5751,6.6155,6.681,6.7972,6.8909,6.9138,6.9428,7.0167,7.0361,7.1411,7.191,7.1959,7.3066,7.3382,7.418,7.462,7.5087,0.230112525,0.215211122,0.205317729,0.197644083,0.176307763,0.173490632,0.170099849,0.16773739,0.166588925,0.1580403,0.156406406,0.155450885,0.154242438,0.152088942,0.151160154,0.149678192,0.147119402,0.145118925,0.14463826,0.144034107,0.142517138,0.142124188,0.140034448,0.139062717,0.138968023,0.136862563,0.136273201,0.134807226,0.134012329,0.133178846
comp_206,CHEMBL4457996,COc1ccc(C(=O)/N=c2\scc(C)n2-c2cc(Cl)c(Cl)cc2Cl)cc1,100,1.00E-07,7,13.66155028,26.4094774,89.03780738,33.65940579,82.46406843,7.60440211,0.24674907,0.19034638,-0.13208518,2.31875733,0.43499667,3.77356324,1.44877976,0.50776188,-0.39576494,4.8702,6.7237,265.84,13.19080355,11.1357717,7.091704951,13.19178414,11.09204306,7.125062615,14.26395601,10.92514566,7.148003685,13.4083684,11.01642424,6.893709199,427.724,2867.153229,-2731.983568,4.2111,4.3922,4.5488,4.8614,5.1917,5.207,5.2334,5.6409,5.6447,5.8115,5.8283,5.8866,6.0749,6.084,6.1444,6.1951,6.2313,6.3381,6.4354,6.5047,6.518,6.6005,6.6488,6.6885,6.7393,6.7666,6.7877,6.8012,6.9382,6.9608,0.237467645,0.227676335,0.219838199,0.205702061,0.192615136,0.192049165,0.191080368,0.177276676,0.177157333,0.172072615,0.171576618,0.169877349,0.164611763,0.164365549,0.162749821,0.161417895,0.160480157,0.15777599,0.155390496,0.153734992,0.153421295,0.151503674,0.15040308,0.149510354,0.148383363,0.147784707,0.147325309,0.147032877,0.144129601,0.143661648
comp_207,CHEMBL4471582,Nc1nnc(-c2cc3ccccc3cc2O)s1,2300,2.30E-06,5.638272164,36.41349266,14.89620033,87.74939288,32.30458344,73.6997284,7.82865449,0.26693664,0.71376956,-0.04484454,0.26710263,0.29160287,3.31278414,0.7609801,0.6489886,-0.42897297,2.4295,3.7815,157.997,13.88114063,7.724753186,4.372699264,14.06851432,8.025747411,3.56506215,13.93899294,7.744689438,4.073319625,14.03079494,7.745535019,3.919186595,243.284,1210.347019,-1100.048831,4.226,4.4739,4.9956,5.1038,5.4372,5.6847,5.8637,6.118,6.1791,6.2837,6.3309,6.3556,6.481,6.5238,6.689,6.7052,6.7221,6.9293,6.9349,7.0557,7.2196,7.2976,7.3618,7.4361,7.4391,7.5093,7.5421,7.6175,7.6786,7.7447,0.236630383,0.22351863,0.200176155,0.195932442,0.183918193,0.175910778,0.170540785,0.163452109,0.161835866,0.159141907,0.157955425,0.157341557,0.154297176,0.153284895,0.149499178,0.149137982,0.148763035,0.144314722,0.144198186,0.141729382,0.138511829,0.137031353,0.135836344,0.134479095,0.134424863,0.133168205,0.132589067,0.131276666,0.130232074,0.12912056
comp_208,CHEMBL4471826,Nc1nnc(-c2ccc(O)cc2)s1,2300,2.30E-06,5.638272164,20.43122805,15.61978706,84.86658182,31.9835771,66.57816694,7.800856255,0.407892481,0.495587194,-0.651398659,0.291894383,0.30898534,3.568727629,0.768519919,0.773723696,-0.457692883,4.3356,4.4179,139.921,12.69691855,6.670632214,3.593233765,12.64791431,6.730565701,3.556671422,12.66130339,6.704958246,3.719396624,12.64708432,6.726363942,3.584830903,193.224,819.8834193,-946.4672299,4.6442,5.0746,5.0963,5.2944,5.9991,6.1688,6.2234,6.315,6.4598,6.5812,6.8832,7.039,7.1641,7.2774,7.3277,7.3634,7.424,7.5349,7.6641,7.6885,7.7351,7.8798,8.0341,8.0625,8.079,8.1207,8.2266,8.3887,8.4599,8.5057,0.215322338,0.197059867,0.196220788,0.188878815,0.16669167,0.162106082,0.160683871,0.158353127,0.154803554,0.151947973,0.145281265,0.142065634,0.139584875,0.137411713,0.136468469,0.135806828,0.134698276,0.132715763,0.130478465,0.130064382,0.129280811,0.126906774,0.124469449,0.124031008,0.123777695,0.123142094,0.121556901,0.119207982,0.118204707,0.117568219
comp_209,CHEMBL4583678,O=C(N/N=C/c1ccc(Cl)cc1)c1nc(-c2cc3ccccc3oc2=O)cs1,6200,6.20E-06,5.207608311,31.98397434,34.83090861,93.48906445,39.76393798,84.08508262,8.05774227,0.37217219,0.24756513,0.7256839,0.24433491,0.23045485,3.05771666,0.49464264,0.50791345,-0.36860755,4.4916,2.2474,257.26,19.87685438,10.76497016,3.579702533,19.46586809,10.92166961,3.589195402,19.67511106,10.90694657,3.595967676,19.89871655,10.74675796,3.540867223,409.844,2473.58166,-2017.16308,4.1183,4.2557,4.3858,4.689,4.7769,4.9802,5.1286,5.1534,5.2872,5.4764,5.5364,5.6933,5.9336,5.9772,6.0289,6.0864,6.1477,6.2166,6.2572,6.2959,6.318,6.4434,6.4813,6.5185,6.5861,6.659,6.6985,6.7644,6.8133,6.9218,0.242818639,0.234978969,0.228008573,0.213265089,0.209340786,0.200795149,0.194984986,0.194046649,0.189136027,0.182601709,0.180622787,0.175645056,0.168531751,0.167302416,0.165867737,0.164300736,0.162662459,0.160859634,0.159815892,0.158833527,0.158277936,0.155197567,0.154290034,0.153409527,0.151834925,0.150172699,0.149287154,0.147832772,0.146771755,0.144471091
comp_210,CHEMBL4456697,O=C(N/N=C/c1cccc(Cl)c1)c1nc(-c2cc3ccccc3oc2=O)cs1,6200,6.20E-06,5.207608311,25.95251989,33.91330619,93.84978473,42.21475473,82.53325327,8.13498749,0.35967717,0.18452187,0.73164392,0.24520294,0.22833756,3.05785871,0.4945055,0.50777984,-0.37097137,6.0449,3.9726,267.733,20.07239596,10.767263,3.578596299,19.87033617,10.92520016,3.562649618,20.00274002,10.90990734,3.588552827,20.09770119,10.77198833,3.579840087,409.844,2482.338454,-2017.162474,4.1332,4.2477,4.4325,4.7115,4.7784,4.9799,5.0057,5.2581,5.2758,5.5311,5.562,5.7064,5.9331,5.9662,6.0078,6.0352,6.119,6.166,6.2482,6.2606,6.3107,6.3987,6.4611,6.4819,6.5081,6.6006,6.7038,6.747,6.7698,6.7821,0.241943288,0.235421522,0.225606317,0.212246631,0.209275071,0.200807245,0.19977226,0.190182766,0.189544714,0.180795863,0.179791442,0.175241834,0.168545954,0.167610875,0.166450281,0.165694592,0.163425396,0.162179695,0.160046093,0.159729099,0.158461027,0.156281745,0.154772407,0.154275752,0.153654676,0.151501379,0.149169128,0.148214021,0.147714851,0.147446956
comp_211,CHEMBL4453289,O=C(N/N=C/c1cccc(Br)c1)c1nc(-c2cc3ccccc3oc2=O)cs1,6200,6.20E-06,5.207608311,20.75008628,41.29310977,92.69658784,52.4191253,84.98324639,8.10648832,0.47652556,0.38626885,0.68721734,0.29807364,0.32696111,3.21510645,0.58094015,0.72469342,-0.57589387,7.2677,5.5427,276.675,19.69037212,10.72675335,5.65157208,19.21731415,11.19147682,4.380874777,19.75870397,11.03539135,3.676163087,20.17088718,10.7577245,3.662509621,454.298,2739.015805,-4128.763416,4.2657,4.4632,4.5034,4.7894,4.8547,4.9325,4.983,5.1869,5.2353,5.4392,5.4823,5.574,5.9102,5.9312,5.9432,6.0225,6.0551,6.205,6.2401,6.2671,6.3595,6.3778,6.4004,6.4408,6.5013,6.5317,6.6364,6.6576,6.684,6.7472,0.234428113,0.22405449,0.222054448,0.208794421,0.205985952,0.202736949,0.20068232,0.192793383,0.191011021,0.183850566,0.182405195,0.179404377,0.169199012,0.168599946,0.168259523,0.166044002,0.165150039,0.161160355,0.160253842,0.159563434,0.157245066,0.156793879,0.156240235,0.155260216,0.153815391,0.153099499,0.150684106,0.150204278,0.149611011,0.148209628
comp_213,CHEMBL4438611,COc1ccc(O)c(/C=N/NC(=O)c2cc3ccccc3[nH]2)c1,2300,2.30E-06,5.638272164,40.97305839,19.93583186,88.97080929,38.7634282,79.37368921,7.34518278,0.34492146,0.3155627,0.20427923,0.18509602,0.18008784,3.03448908,0.4639802,0.46079651,-0.40295191,2.9926,1.4679,213.811,17.54606737,8.818271538,4.158582949,17.58784048,8.60732766,4.181750676,17.5566224,8.699202678,4.153355288,17.6345809,8.608866733,4.163945788,309.325,1696.735574,-1046.349481,3.8765,4.5532,4.656,4.7111,5.0845,5.2901,5.6595,5.758,5.8145,5.9878,6.3829,6.4852,6.5754,6.693,6.7557,6.8207,7.0213,7.0988,7.1899,7.1919,7.2557,7.2723,7.3378,7.3861,7.4726,7.5584,7.6372,7.7308,7.8523,7.9166,0.257964659,0.219625758,0.214776632,0.212264652,0.196676173,0.189032343,0.176694054,0.173671414,0.171983834,0.167006246,0.156668599,0.154197249,0.152082003,0.149409831,0.148023151,0.146612518,0.142423768,0.140868879,0.139083993,0.139045315,0.137822677,0.137508079,0.136280629,0.135389448,0.133822231,0.132303133,0.13093804,0.129352719,0.127351222,0.126316853
comp_215,CHEMBL4567979,O=C(Cn1cc(COc2cc(O)c3c(=O)c4ccc(Br)cc4oc3c2)nn1)Nc1ccc(O)cc1O,5870,5.87E-06,5.231361899,22.16423267,23.74599274,91.798418,36.00624425,82.31531955,7.71450054,0.45611132,0.45365634,0.10204233,0.18719616,0.18065627,4.01784591,0.48487036,0.43134441,-0.87614957,3.2931,2.3948,343.268,20.94752099,9.805305808,8.298683842,22.77758239,10.81266248,6.144098106,20.81325372,9.806544916,8.367310902,20.99180418,9.813238414,8.269629114,553.325,3839.788725,-4241.507674,3.7715,4.6242,5.0171,5.0563,5.1739,5.2794,5.4525,5.5103,5.5642,5.7501,5.8813,5.9564,5.9622,6.0287,6.2321,6.3399,6.3803,6.4721,6.5517,6.5657,6.59,6.6465,6.6598,6.7149,6.7198,6.7296,6.7573,6.8933,6.9114,6.9156,0.265146493,0.216253622,0.199318331,0.197773075,0.193277798,0.189415464,0.183402109,0.181478322,0.179720355,0.173910019,0.170030435,0.167886643,0.167723324,0.16587324,0.160459556,0.157731194,0.156732442,0.154509356,0.152632141,0.152306685,0.151745068,0.150455127,0.150154659,0.148922545,0.148813953,0.148597242,0.147988102,0.1450684,0.144688486,0.144600613
comp_216,CHEMBL4215785,Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/C=O)=CC2=CC(=O)[C@@]1(C)O,22900,2.29E-05,4.640164518,52.46791085,27.43639142,90.75713004,32.01050346,73.60944189,8.10384069,0.37776323,0.35473783,1.11825237,0.46014045,0.45347512,2.4348098,0.6823433,0.67814927,-0.68415909,3.79,6.0343,251.361,16.19904231,11.68525765,6.469203589,16.15839418,11.73891582,6.430405926,16.32956332,11.57451321,6.538107953,16.24604277,11.72005593,6.488130428,400.383,2758.863173,-1413.502263,3.3746,3.4032,3.9225,4.9615,5.0983,5.2823,5.3926,5.4738,5.5834,5.668,5.7872,5.9681,6.0377,6.3158,6.3296,6.3601,6.4154,6.4555,6.7252,6.7415,6.8306,6.9601,7.131,7.2456,7.2916,7.3261,7.3755,7.4518,7.4798,7.4887,0.296331417,0.293841091,0.254939452,0.20155195,0.196143813,0.189311474,0.185439306,0.182688443,0.179102339,0.176429076,0.172795134,0.167557514,0.165625983,0.158333069,0.157987867,0.157230232,0.155874926,0.154906669,0.148694463,0.14833494,0.146400023,0.143676097,0.140232786,0.138014795,0.137144111,0.136498273,0.135584028,0.134195765,0.133693414,0.133534525
comp_218,CHEMBL4468782,c1ccc2c(-c3nnc(-c4ccc(C(c5c[nH]c6ccccc56)c5c[nH]c6ccccc56)cc4)o3)c[nH]c2c1,20000,2.00E-05,4.698970004,29.92390923,36.69067747,90.85871139,32.09539613,84.3357422,7.0403023,0.46227135,0.1940283,-0.39833257,0.12003751,0.30856212,3.7727431,0.75727042,0.74285132,-0.79137179,7.4865,6.3017,357.397,20.25272535,11.24748811,8.731617757,19.80662124,10.67650301,8.533260988,19.01725354,13.3700499,8.326222673,20.09403765,11.26681116,8.769478766,505.581,3802.387035,-1619.748313,4.4741,4.8918,5.1092,5.1367,5.1463,5.1682,5.2037,5.2539,5.2826,5.2996,5.709,5.7145,5.7459,5.7688,5.8447,5.8808,5.9081,5.9296,6.0115,6.0252,6.1889,6.2888,6.3038,6.3179,6.3874,6.4353,6.479,6.5236,6.5266,6.5529,0.223508639,0.20442373,0.195725358,0.194677517,0.194314362,0.193490964,0.192170955,0.190334799,0.189300723,0.188693486,0.175162025,0.174993438,0.17403714,0.173346277,0.17109518,0.170044892,0.169259153,0.16864544,0.166347833,0.165969594,0.161579602,0.159012848,0.158634474,0.158280441,0.156558224,0.155392911,0.154344806,0.153289595,0.153219134,0.152604191
comp_219,CHEMBL4441979,COc1ccc([C@H](CC(=O)c2ccc3ccccc3c2)c2c[nH]c3ccccc23)cc1,4300,4.30E-06,5.366531544,11.46413387,38.33319765,91.72115187,58.37807912,85.52860996,7.29721604,0.29183634,0.48527172,0.00936439,0.30566225,0.31563535,3.37277079,0.47329452,0.48611308,-0.51354204,4.7529,5.1759,304.916,17.59272708,11.04335006,7.119979461,19.00134518,10.36318391,8.245558094,17.77604939,11.25628394,6.75341698,17.99470571,10.94321246,6.843507906,405.497,2805.412817,-1285.538373,3.6913,4.3109,4.4574,4.7292,5.0427,5.1431,5.2336,5.2705,5.2894,5.3334,5.6821,5.8772,5.8982,5.9941,6.0892,6.1096,6.1925,6.2978,6.3023,6.3893,6.401,6.5336,6.5566,6.5794,6.606,6.7291,6.7715,6.7891,6.9242,6.9588,0.270907268,0.231970122,0.224346031,0.211452254,0.198306463,0.194435263,0.191073066,0.189735319,0.18905736,0.187497656,0.175991271,0.170149051,0.16954325,0.166830717,0.164225186,0.163676836,0.161485668,0.158785608,0.158672231,0.156511668,0.15622559,0.153054977,0.152518073,0.151989543,0.151377536,0.148608283,0.147677767,0.147294929,0.144421016,0.143702937
comp_224,CHEMBL4451474,COc1c(O)cc2oc3cc(O)c(C/C=C(\C)CO)c(O)c3c(=O)c2c1C/C=C(\C)CCC=C(C)C,28700,2.87E-05,4.542118103,13.43305343,17.00521925,90.60223431,38.62292823,69.06825192,7.57754567,0.46352169,0.46852716,-0.35357129,0.24606961,0.28655659,3.91205118,2.07345561,0.51623593,-0.70507673,4.2322,3.8585,374.552,15.50924574,14.07241694,7.50365976,15.25414393,14.73319499,7.602640153,15.13131982,14.41236421,7.468667999,16.60926521,14.29236486,7.650417425,494.584,3840.217529,-1651.418151,3.7732,4.5494,4.9587,5.0424,5.1979,5.5395,5.605,5.9788,6.0444,6.1241,6.1872,6.2892,6.3213,6.3304,6.4076,6.5253,6.5698,6.5881,6.6936,6.77,6.8527,6.8883,6.9137,6.9794,7.0144,7.0234,7.0319,7.1488,7.174,7.1901,0.265027033,0.219809206,0.201665759,0.198318261,0.192385386,0.180521708,0.178412132,0.167257644,0.165442393,0.1632893,0.161623998,0.159002735,0.158195308,0.157967901,0.156064673,0.153249659,0.152211635,0.151788831,0.149396438,0.147710487,0.145927882,0.1451737,0.144640352,0.143278792,0.142563869,0.142381183,0.142209076,0.139883617,0.13939225,0.139080124
comp_225,CHEMBL4210289,COc1cc(-c2ccc(O)cc2)c(OC)c(OC(=O)c2ccco2)c1-c1ccc(O)cc1,35400,3.54E-05,4.450996738,32.41682155,23.09555757,91.92187287,50.39378958,82.32736859,7.16332595,0.28906408,0.29547445,-0.57839456,0.51280734,0.37325736,3.83218798,1.35274806,0.75572974,-0.64140136,3.3024,2.8727,291.137,15.20039212,11.54406829,6.492945569,14.87895749,11.89049148,6.4496514,14.86680425,11.9571439,6.516224734,15.64565686,11.49635698,7.569302377,432.428,3125.442645,-1490.669213,4.625,5.0467,5.0712,5.1655,5.1725,5.2448,5.4604,5.616,5.6359,5.93,6.0684,6.1869,6.271,6.3423,6.396,6.5383,6.6198,6.6282,6.6791,6.6946,6.7354,6.7521,6.7799,6.8466,6.8695,6.8969,6.9388,7.0301,7.102,7.1759,0.216216216,0.198149286,0.197191986,0.193592101,0.193330111,0.19066504,0.183136767,0.178062678,0.17743395,0.168634064,0.164788083,0.161631835,0.1594642,0.157671507,0.156347717,0.152944955,0.151061966,0.150870523,0.149720771,0.149374122,0.148469282,0.148102072,0.147494801,0.146057897,0.145571002,0.144992678,0.144117138,0.142245487,0.140805407,0.139355342
comp_226,CHEMBL404271,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,707900,0.0007079,3.150028088,1.09E-06,8.08E-19,88.19358387,21.37206057,66.76210304,8.79599112,1.38532316,0.68578958,-1.4534361,1.17138729,1.13870062,4.42525363,2.71033287,1.37812993,-1.08754802,7.7653,7.6094,424.461,19.82208282,10.41405157,9.382043443,19.63390382,10.56978064,9.029933057,19.82152455,10.32745642,9.001223721,15.08669646,12.55675699,9.765089933,645.608,6405.731655,-2386.353611,6.2585,6.5731,7.3586,7.4505,7.5921,7.6936,7.9006,7.9104,8.0275,8.0717,8.1532,8.168,8.2524,8.2685,8.3148,8.3822,8.4102,8.4167,8.44,8.4748,8.4976,8.5416,8.5671,8.5717,8.6138,8.6812,8.6816,8.7513,8.7696,8.7984,0.159782696,0.152135218,0.135895415,0.13421918,0.131715863,0.129978164,0.126572665,0.126415858,0.124571784,0.123889639,0.122651229,0.122428991,0.12117687,0.12094092,0.120267475,0.119300422,0.118903237,0.118811411,0.118483412,0.117996885,0.117680286,0.117074084,0.116725613,0.116662972,0.116092781,0.115191448,0.115186141,0.114268737,0.114030286,0.113657029
comp_227,CHEMBL4211086,COc1cc(-c2ccc(OCc3ccccc3)cc2)c(OC)c(O)c1-c1ccc(O)cc1,12500,1.25E-05,4.903089987,22.04797267,15.34643968,92.22973397,49.31890737,83.77815173,7.00162921,0.28805972,0.3024587,-0.77078368,0.33426971,0.37586282,3.8143392,1.59360377,0.76734502,-0.4930108,3.5265,1.8922,318.904,19.16131885,8.919184349,6.722770899,18.9631576,8.89125963,6.805651082,20.12977214,8.972787097,6.623043366,18.68908795,9.180803312,8.074502411,428.484,2957.217485,-1418.872258,4.6439,4.7933,5.1093,5.2016,5.548,5.6008,5.9709,6.0145,6.0341,6.0897,6.1337,6.218,6.242,6.4094,6.4537,6.503,6.5887,6.6548,6.6683,6.6974,6.8253,6.857,6.9011,6.9067,6.9092,6.9377,7.0373,7.052,7.1141,7.1677,0.215336248,0.208624538,0.195721527,0.192248539,0.180245133,0.178545922,0.16747894,0.16626486,0.165724797,0.164211702,0.163033732,0.160823416,0.160205062,0.156020844,0.154949874,0.153775181,0.151775009,0.150267476,0.149963259,0.149311673,0.146513706,0.145836372,0.144904436,0.144786946,0.144734557,0.144139989,0.142099953,0.141803744,0.140565918,0.139514768
comp_228,CHEMBL1951870,COc1cc(-c2ccccc2)c(OC)c(O)c1-c1ccc(O)cc1,108200,0.0001082,3.965772739,27.38171191,17.2359838,90.74008577,48.1688659,77.23336672,7.37960279,0.4872437,0.53380226,-0.788516,0.34554078,0.40205286,3.90656653,1.55920308,0.72499546,-0.40685832,2.6666,2.9195,224.541,15.41024401,9.357464357,5.689214944,15.33021377,9.440194646,5.739057854,15.87392375,9.581595649,4.806369602,14.50871203,9.964914157,6.643983919,322.36,1962.453612,-1073.425552,4.7253,4.9561,5.1504,5.3855,5.8073,5.9416,6.0862,6.1379,6.2018,6.252,6.2927,6.3259,6.4815,6.5521,6.6167,6.7806,6.9178,6.962,7.0624,7.1113,7.3031,7.3468,7.3588,7.4296,7.544,7.5751,7.6332,7.6655,7.7019,7.7238,0.211626775,0.201771554,0.194159677,0.185683781,0.172197062,0.168304834,0.164306135,0.162922172,0.16124351,0.159948816,0.158914298,0.158080273,0.154285273,0.152622823,0.15113274,0.147479574,0.144554627,0.143636886,0.141594925,0.140621265,0.136928154,0.136113682,0.135891721,0.134596748,0.132555673,0.132011459,0.131006655,0.130454634,0.129838092,0.12946995
comp_229,CHEMBL1795464,COc1cc(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(O)c(CC=C(C)C)c1,25700,2.57E-05,4.590066877,21.03104926,15.14443641,91.32319771,44.07151541,77.06938553,6.96793818,0.27894812,0.29240913,-0.80708206,0.31514147,0.36216262,3.83411697,1.60780465,0.79448745,-0.5232931,3.8645,1.4166,294.573,19.47802185,9.273377587,6.237730647,19.42052408,9.441691757,6.241102584,19.53550799,9.17051729,6.468057787,18.85217005,9.184320132,7.610972143,406.478,2769.271408,-1343.882392,4.6752,4.8086,5.1279,5.1487,5.5707,5.9876,6.0417,6.0693,6.1467,6.2124,6.2437,6.4236,6.5106,6.5342,6.6271,6.6579,6.7383,6.7663,6.8022,6.941,7.0052,7.0464,7.0934,7.1204,7.2125,7.2471,7.2967,7.3221,7.3317,7.3672,0.213894593,0.207960737,0.195011603,0.194223785,0.179510654,0.167011824,0.165516328,0.164763647,0.162688923,0.160968386,0.160161443,0.155675945,0.153595675,0.153040923,0.150895565,0.15019751,0.148405384,0.14779126,0.147011261,0.144071459,0.142751099,0.14191644,0.140976119,0.140441548,0.13864818,0.137986229,0.137048255,0.136572841,0.136394015,0.135736779
comp_231,CHEMBL1288788,COc1ccc(C(=O)n2nnc3ccccc32)cc1,2990,2.99E-06,5.524328812,25.5504485,25.52466306,90.45435361,39.59169255,82.88986272,8.494671149,0.301050177,0.252670026,0.164970986,0.219355326,0.287965414,3.808453655,0.402124212,0.451552259,-0.276125881,1.8607,5.2936,186.257,15.65600176,7.151664553,4.538400887,15.63021712,7.148180329,4.487732326,15.72743417,7.122206448,4.156912671,15.7231844,7.15518085,4.160786297,253.261,1301.036386,-854.4546043,4.5117,4.7101,4.888,5.1459,5.2119,5.4113,5.8283,6.0761,6.1253,6.1471,6.5779,6.7453,6.9255,6.9948,7.0702,7.1463,7.1782,7.2014,7.3026,7.3668,7.4353,7.6556,7.6821,7.7318,7.7601,7.8284,7.8828,7.9096,7.9691,8.027,0.221645943,0.212309717,0.204582651,0.194329466,0.191868608,0.184798477,0.171576618,0.164579253,0.16325731,0.162678336,0.152024202,0.148251375,0.144393907,0.142963344,0.141438715,0.139932553,0.139310691,0.138861888,0.136937529,0.135744149,0.134493564,0.130623335,0.130172739,0.129335989,0.128864319,0.127740024,0.126858477,0.126428644,0.125484685,0.124579544
comp_234,CHEMBL4556172,Nc1c(C(c2ccc([N+](=O)[O-])cc2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,20000,2.00E-05,4.698970004,37.62617703,41.10741769,94.9432475,20.00464833,84.71675467,7.72462412,0.38296734,0.30878743,0.25100106,0.4394522,0.26259921,3.88374113,0.51154094,0.93109348,-0.62264346,9.2732,8.5365,292.853,15.39972557,12.69495228,8.005160242,14.91732722,12.6834882,8.071716342,15.32112164,12.48400175,8.211534357,16.0066228,12.56126432,7.400200441,455.426,3421.983964,-1577.867554,3.9865,4.4348,4.4387,4.4773,4.8107,4.9663,5.0126,5.0934,5.1666,5.2597,5.2734,5.4651,5.4931,5.6509,5.7776,5.8042,5.8716,5.9288,6.0157,6.0182,6.1275,6.1921,6.2998,6.3247,6.3414,6.3574,6.3955,6.4378,6.4482,6.4856,0.250846607,0.225489312,0.225291189,0.223348893,0.207869957,0.201357147,0.199497267,0.196332509,0.193550885,0.190124912,0.189630978,0.182979268,0.182046568,0.176962962,0.173082249,0.172289032,0.170311329,0.168668196,0.166231694,0.16616264,0.163198694,0.1614961,0.158735198,0.158110266,0.157693885,0.157297008,0.156359941,0.155332567,0.155082038,0.154187739
comp_235,CHEMBL4570923,Nc1c(C(c2ccccc2F)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,20000,2.00E-05,4.698970004,12.49265668,37.1656192,93.29785464,21.0612646,85.64378137,7.4382561,0.82747399,0.59667355,-0.32438069,0.3719213,0.34534568,3.28159762,0.6753615,0.5515354,-0.64788629,5.7927,7.9032,296.92,13.32601765,12.90371749,7.356732938,13.55968499,13.25093498,7.050569625,13.00927225,12.71577748,7.670337619,13.93392872,13.03202114,7.122325901,428.4194032,3189.475722,-1472.622945,4.4847,4.6791,4.8454,4.9104,5.0408,5.1573,5.218,5.3143,5.4886,5.5634,5.6458,5.8156,5.8975,5.9157,5.9879,6.056,6.0984,6.1975,6.2553,6.3197,6.3583,6.4289,6.5081,6.5308,6.5544,6.6082,6.6322,6.6798,6.7922,6.8158,0.222980355,0.213716313,0.20638131,0.203649397,0.198381209,0.193899909,0.191644308,0.188171537,0.182195824,0.179746198,0.177122817,0.171951303,0.169563374,0.169041703,0.167003457,0.165125495,0.163977437,0.161355385,0.159864435,0.158235359,0.157274743,0.155547605,0.153654676,0.153120598,0.152569266,0.151327139,0.15077953,0.149705081,0.147227702,0.14671792
