comp_name,ChEMBL ID,Smiles,IC50(nM),IC50(M),pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane
comp_284,CHEMBL4203265,C=C(CCC=C(C)C)C(O)Cc1c(O)c(CC=C(C)C)c(O)c2c(=O)c3cc(O)ccc3oc12,10100,1.01E-05,4.995678626,13.32504748,13.32504748,0.009526172,-0.984884049,0.248465466,464.558,432.302,464.2198887,180,0.203945977,-0.507937001,0.507937001,0.203945977,1.029411765,1.705882353,2.352941176,16.33919715,9.924863202,2.254384463,-2.184760999,2.410053217,-2.149523177,5.96945843,0.206101973,2.757301841,2.217975751,1365.645898,25.15397158,20.10498648,20.10498648,16.00581551,11.28440943,11.28440943,9.154011422,9.154011422,5.843543598,5.843543598,3.902911476,3.902911476,-3.51,20771149.07,25.11930081,10.18017639,5.176749796,198.3433287,24.84326052,33.8008,0,5.428790392,0,0,4.794537184,0,0,0,29.87718496,70.7296194,17.54772461,11.4901906,24.84326052,21.93848871,0,0,0,59.48220168,0,74.99962125,17.2485355,5.428790392,0,17.2485355,0,26.53007597,12.84164325,0,51.66349503,62.86107881,0,21.93848871,111.13,11.53275678,25.22064676,0,63.15557044,11.99392615,11.99392615,23.77220574,0,33.77096891,12.65495579,4.417150937,5.951831134,0,13.32504748,42.83531734,2.833552232,-0.69903945,4.122158958,4.35763738,11.77349492,0,0.321428571,34,4,6,0,0,0,2,1,3,6,4,6,8,0,0,0,3,5.7777,135.6352,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
comp_285,CHEMBL4545784,Cc1ccc2c(c1)/C(=N/Nc1nc(-c3ccc(O)cc3)cs1)C(=O)N2,5300,5.30E-06,5.27572413,12.0997942,12.0997942,0.212900561,-0.23294984,0.630121629,350.403,336.291,350.0837467,124,0.276317217,-0.507966229,0.507966229,0.276317217,1.2,2,2.8,32.13349073,10.08626776,2.256908478,-1.99698493,2.274081962,-2.15402329,7.135654207,-0.109604496,3.177106023,1.57826171,992.5655963,17.38854058,13.27693952,14.0934361,12.09735679,7.610060751,8.489713562,5.660148505,6.518251357,3.824069474,4.571015561,2.571430129,3.232878882,-3.19,868785.9963,15.34427232,6.027113866,2.967676706,147.4155367,10.423316,5.749511833,5.711685003,5.13155848,5.907179729,0,10.22032858,4.983978521,5.101407526,11.33678588,11.62981856,43.32193961,16.50696575,11.38131427,9.901064579,33.77459536,0,4.983978521,5.101407526,6.9237372,10.74258,58.97153523,17.00689132,10.74258,10.81894475,5.749511833,11.33678588,21.70937065,4.794537184,6.9237372,11.12690298,52.94603978,0,11.25737949,86.61,0,9.901064579,0,11.65669156,10.84324348,28.07166874,11.33678588,24.26546827,30.50290118,20.82796605,0,0,1.39411583,16.55646544,18.86850469,7.497326097,-0.020049279,12.5658582,0,1.971112352,0,0.055555556,25,3,6,0,1,1,2,1,3,6,3,7,3,0,0,0,4,3.59242,99.1832,0,0,0,0,1,0,1,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
comp_286,CHEMBL4449860,O=C(Cn1nnc2ccccc21)c1ccccc1O,4870,4.87E-06,5.312471039,12.12794737,12.12794737,0.016739943,-0.200228647,0.724960783,253.261,242.173,253.0851266,94,0.187573064,-0.507197225,0.507197225,0.187573064,1.105263158,1.842105263,2.684210526,16.25638844,10.1081238,2.129386744,-2.035891803,2.174800784,-2.114483197,5.983626703,0.096564148,2.826404541,1.935141831,749.0407083,13.24227621,10.02301161,10.02301161,9.254020195,5.849426233,5.849426233,4.17613157,4.17613157,2.918065849,2.918065849,1.964758909,1.964758909,-2.69,39244.62705,11.40322396,4.529108888,2.057210839,108.6511369,5.106527395,17.81096896,5.783244946,0,0,0,4.794537184,4.681802935,0,5.098681808,29.47885337,24.26546827,0,11.08015221,9.901064579,16.81664638,0,14.99386984,0,6.544756406,0,54.09438804,5.749511833,0,0,5.749511833,0,25.88364218,6.544756406,0,10.35798868,48.53093655,0,11.03340144,68.01,0,9.901064579,0,18.07751319,5.563451492,11.03340144,10.74817,18.19910121,24.26546827,10.3120669,0,1.531851852,0,12.12794737,17.5974263,1.834199683,-0.21696859,13.9052193,0,0.053657407,0,0.071428571,19,1,5,0,0,0,2,1,3,5,1,5,3,0,0,0,3,2.0198,69.9653,0,0,0,0,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
comp_287,CHEMBL1438482,O=C(Cn1nnc2ccccc21)c1ccccc1,4910,4.91E-06,5.308918508,12.06711404,12.06711404,0.033567649,0.033567649,0.656634773,237.262,226.174,237.090212,88,0.183859816,-0.292074844,0.292074844,0.183859816,1,1.722222222,2.555555556,16.1392521,10.12875388,2.09330654,-2.012770704,2.10489468,-2.111039718,5.959444772,0.096825171,2.832616415,1.911993458,688.3403029,12.37203272,9.653148281,9.653148281,8.843336593,5.709152769,5.709152769,4.025007915,4.025007915,2.809372832,2.809372832,1.885487693,1.885487693,-2.49,27521.70108,10.65060628,4.408506526,1.882873368,103.8569032,0,12.06145712,5.783244946,0,0,0,4.794537184,4.681802935,0,5.098681808,47.67795457,12.13273414,5.563451492,5.516700718,4.794537184,16.81664638,0,14.99386984,0,6.544756406,0,60.16075511,0,0,0,0,0,20.77711479,6.544756406,0,10.35798868,54.59730362,0,11.03340144,47.78,0,4.794537184,0,12.32800135,5.563451492,11.03340144,0,16.81453707,42.46456948,10.3120669,0,1.62962963,0,12.06711404,8.03275148,2.372429558,0.033567649,16.81835024,0,0.212824074,0,0.071428571,18,0,4,0,0,0,2,1,3,4,0,4,3,0,0,0,3,2.3142,68.3005,0,0,0,0,3,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
comp_288,CHEMBL4580552,CC(C)=CCC/C(C)=C/CCC(C)(O)CCc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12,25400,2.54E-05,4.595166283,13.23560363,13.23560363,0.006820927,-1.077499288,0.145158436,482.573,448.301,482.2304534,188,0.204209872,-0.507678166,0.507678166,0.204209872,0.914285714,1.6,2.285714286,16.34127812,9.897155334,2.244907228,-2.231735117,2.387503631,-2.24442125,5.963242383,0.043169765,2.731122735,1.853383258,1355.714137,25.9134846,20.68195659,20.68195659,16.39155509,11.77051764,11.77051764,9.771449871,9.771449871,6.265171332,6.265171332,4.237427632,4.237427632,-3.45,27903687.08,26.15994001,10.43960015,6.165841123,203.8271655,29.94978791,28.05128816,11.49902367,5.428790392,0,0,4.794537184,0,0,0,23.29824927,66.21987854,23.7625527,10.98727503,29.94978791,21.93848871,0,0,0,71.82092935,0,57.28412955,22.99804733,5.428790392,0,22.99804733,0,31.13368779,6.420821623,0,65.36250841,50.7090386,0,21.93848871,131.36,28.2783767,30.32717416,0,46.09309528,12.84164325,24.97437738,17.21257613,6.9237372,0,32.92325181,4.417150937,5.669814593,0,13.23560363,51.50922092,0.965753635,-1.65918699,3.348754023,7.758966723,7.921073474,0,0.392857143,35,5,7,0,0,0,2,1,3,7,5,7,9,0,0,0,3,5.9251,137.25,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
comp_290,CHEMBL4458754,Nc1c(C(c2cccc(Cl)c2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,20000,2.00E-05,4.698970004,13.16010078,13.16010078,0.097451657,-0.948692366,0.382650446,444.874,427.738,444.0876847,158,0.342038907,-0.422366199,0.422366199,0.342038907,0.6875,1.1875,1.6875,35.49569198,9.837424897,2.305286396,-2.206869579,2.389185459,-2.237161729,6.301952849,0.537066794,2.777099778,1.921014954,1521.563262,22.40504844,16.67121167,17.42714062,15.4523975,9.833170524,10.211135,7.414076725,7.850512505,5.539298597,5.7743957,4.086609936,4.28533739,-4.03,22663908.51,19.90531647,7.585158105,3.126122764,186.1895882,20.30163683,11.16604028,0,0,0,11.25117264,0,9.589074368,0,0,47.9991423,41.9616539,15.79508174,28.41958158,8.834301874,44.91420115,0,0,0,5.917906046,11.46733495,115.3496396,0,22.71850759,11.37477255,0,11.60093989,0,0,0,22.60826052,91.21978106,5.022633314,21.93848871,112.46,17.16907868,9.589074368,0,22.50167553,32.52457352,0,0,72.79640482,0,0,31.90257672,11.10604497,6.247487009,26.32020156,1.537731062,13.4777392,-0.948692366,20.703933,0,0,0,0.04,32,4,6,0,0,0,3,2,5,6,2,7,3,0,0,0,5,4.8974,126.1898,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
comp_291,CHEMBL4526576,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccc(Cl)cc4Cl)cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccc(Cl)cc4Cl)cc23)cc1,100,1.00E-07,7,13.34679224,13.34679224,0.116721626,-4.244984012,0.071677415,870.624,842.4,868.0265853,286,0.265759279,-0.36085395,0.36085395,0.265759279,0.571428571,1,1.410714286,35.49903287,9.838275879,2.259395466,-2.181527804,2.399121921,-2.411606739,7.894786687,0.09374807,3.773012559,1.211097099,2741.065842,39.94021786,28.74749933,33.40420828,26.60703115,16.44156912,20.91975351,12.62118985,17.61010991,8.949299624,12.88065234,6.197756559,9.423881194,-4.9,2.43577E+12,39.33907423,15.56140814,8.00844361,340.09858,9.967957042,9.790966951,0,0,31.86094177,0,20.44065716,16.83559397,0,9.662195315,76.23267933,96.4104965,61.28961266,10.04526663,26.42466834,100.0705512,0,30.48173515,0,22.6326102,0,162.9268024,0,20.51377811,0,0,46.40375956,38.61791047,20.04658231,6.9237372,48.88768936,119.2465272,20.09053325,21.80584986,182.12,37.77884781,26.42466834,0,41.00840319,21.80584986,22.25380597,36.39820241,36.39820241,43.58289262,30.48173515,46.40375956,51.74465939,24.00502465,36.86676274,1.606701402,9.69603369,-1.904234591,25.46255882,3.655126097,1.968446931,-8.489968024,0.052631579,56,6,12,0,0,0,5,2,7,6,6,18,11,0,0,0,7,7.99802,217.2208,0,0,0,0,2,2,0,0,0,2,2,0,0,0,6,0,0,0,2,0,0,0,2,0,0,1,5,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
comp_292,CHEMBL4526446,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)Nc2ccccc21,2500,2.50E-06,5.602059991,11.96111187,11.96111187,0.130954027,-0.533062589,0.540896634,363.329,350.225,363.0855205,134,0.335692521,-0.483568562,0.483568562,0.335692521,1.111111111,1.925925926,2.814814815,16.48344784,10.13422211,2.251994207,-2.057355039,2.221124714,-2.272608961,6.533509086,-0.12257386,2.990008923,1.416659528,1149.290331,18.80275414,13.89171425,13.89171425,13.09735679,8.040254736,8.040254736,5.737836391,5.737836391,3.902349618,3.902349618,2.643615596,2.643615596,-3.94,2059177.285,16.52424009,6.754367303,3.404910844,151.9922104,14.47080249,11.33253197,12.31856697,0,11.81435946,5.625586319,9.589074368,10.22032858,5.101407526,0,18.19910121,24.26546827,23.08240984,5.687386275,18.74308826,34.18267509,0,5.425791397,5.101407526,0,11.92367057,70.58087861,5.749511833,21.10502927,5.687386275,5.749511833,0,24.13292643,9.589074368,0,5.563451492,68.91039926,0,10.96924436,110,11.53276605,14.38361155,0,18.2257467,22.58336974,5.386224214,12.13273414,42.46456948,0,15.84398753,9.154013891,10.45018398,0,35.14290186,7.28646064,3.586767964,-0.555669607,14.90620214,0,-0.31684697,0,0.052631579,27,2,8,0,1,1,2,1,3,6,2,8,4,0,0,0,4,1.6444,97.7304,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
comp_293,CHEMBL4466757,COc1ccc(NC(=O)Cn2cc(COc3cc(O)c4c(=O)c5cc(Br)ccc5oc4c3)nn2)c(OC)c1,3070,3.07E-06,5.512861625,12.8746155,12.8746155,0.003599841,-0.347148448,0.257866164,581.379,560.211,580.0593611,194,0.245771718,-0.506892732,0.506892732,0.245771718,1.078947368,1.921052632,2.710526316,79.91873141,10.11577264,2.151276286,-2.110603616,2.316620701,-2.191362128,9.103028086,-0.116492578,3.345929364,1.266859893,1730.920818,26.81082583,20.22667458,21.81267112,18.33807019,11.27121342,12.06421169,8.197727432,9.11340296,5.649284781,6.14253642,3.867880381,4.228965641,-4.58,439720210.2,25.08562352,10.42059048,5.111537414,223.2091064,29.0510558,58.3958782,0,11.33597012,0,0,9.589074368,4.681802935,0,5.098681808,21.14332899,30.33183534,22.67182072,31.49004914,28.52880438,49.46299861,0,14.99386984,0,13.15163837,19.53638369,75.11775521,22.99804733,24.95616786,5.687386275,22.99804733,15.9299439,40.22717205,17.94617555,0,5.693927995,68.41218776,0,21.93848871,137.94,0,14.69560176,0,46.95587651,33.84958229,4.472719516,23.92433461,49.70484352,0,31.55879941,18.6277398,24.11951727,3.336334457,25.38482457,21.66819404,1.166013304,0.73652297,12.98438524,1.566695602,-0.086388644,3.040567866,0.153846154,38,2,11,0,0,0,3,2,5,10,2,12,8,0,0,0,5,4.2407,141.8845,0,0,0,0,3,0,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,3,2,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
comp_295,CHEMBL4446986,Cc1cc2nnn(C(=O)c3ccccc3)c2cc1C,3400,3.40E-06,5.468521083,12.37808343,12.37808343,0.160784203,-0.160784203,0.667777827,251.289,238.185,251.105862,94,0.279658204,-0.266657109,0.279658204,0.266657109,1.052631579,1.736842105,2.473684211,16.15373307,10.09799294,2.139457701,-2.02670818,2.175982441,-2.130910364,5.997796666,0.094788222,2.821788401,2.161240955,759.6616644,13.40541292,10.79134096,10.79134096,9.164703798,6.090328679,6.090328679,4.597605447,4.597605447,3.274086233,3.274086233,2.029565587,2.029565587,-2.49,35791.56407,11.59198556,4.31484741,1.908866071,110.2218453,0,5.516700718,0,0,5.907179729,0,4.794537184,0,4.681802935,5.098681808,23.4124863,49.23984566,5.563451492,5.516700718,4.794537184,16.94058116,0,14.99386984,0,13.8474744,0,59.15492395,0,0,0,0,0,20.90104957,0,13.8474744,21.48489166,42.46456948,0,11.03340144,47.78,0,4.794537184,0,5.907179729,5.563451492,22.16030442,4.681802935,12.13273414,44.17930974,10.3120669,0,1.358240741,0,12.37808343,8.030275416,4.361559272,-0.160784203,12.99897739,0,4.033647959,0,0.133333333,19,0,4,0,0,0,2,1,3,4,0,4,1,0,0,0,3,2.73664,73.1725,0,0,0,0,3,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_296,CHEMBL203543,O=C(Cn1nnc2ccccc21)c1ccc(Cl)cc1,2500,2.50E-06,5.602059991,12.13533022,12.13533022,0.021000252,-0.021000252,0.688242715,271.707,261.627,271.0512396,94,0.183861548,-0.29207483,0.29207483,0.183861548,1.105263158,1.842105263,2.631578947,35.49569129,10.12713113,2.09923251,-2.019578342,2.128864349,-2.111798591,6.302115996,0.096826006,2.829461912,1.885097691,733.7907083,13.24227621,9.953762485,10.70969143,9.237183443,5.808818608,6.186783081,4.165875536,4.602311317,2.879805434,3.13178175,1.897223453,2.023211611,-2.2,38842.85313,11.86609325,4.818489641,2.347735714,114.1601694,0,12.06145712,5.783244946,0,0,0,4.794537184,4.681802935,0,5.098681808,28.94705912,36.39820241,10.58608481,5.516700718,4.794537184,28.41758627,0,14.99386984,0,6.544756406,0,59.11702135,0,0,0,0,11.60093989,20.77711479,6.544756406,0,10.35798868,48.53093655,5.022633314,11.03340144,47.78,0,4.794537184,0,12.32800135,10.58608481,11.03340144,0,28.94727121,24.26546827,10.3120669,11.60093989,1.60344624,5.798360409,12.13533022,8.63090913,2.250185903,-0.021000252,14.37841745,0,0.168795351,0,0.071428571,19,0,4,0,0,0,2,1,3,4,0,5,3,0,0,0,3,2.9676,73.3105,0,0,0,0,3,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
comp_297,CHEMBL4210494,COc1cc(-c2ccc(O)cc2)c(OC)c(OCCC(C)C)c1-c1ccc(O)cc1,8580,8.58E-06,5.066512712,9.710199085,9.710199085,0.187658684,0.187658684,0.487533932,408.494,380.27,408.193674,158,0.172837303,-0.507966245,0.507966245,0.172837303,0.766666667,1.333333333,1.833333333,16.51708306,9.959196095,2.233325966,-2.216231069,2.50094574,-2.055909352,5.876185252,0.27274073,2.736477678,2.23279822,975.9159765,21.67299763,17.80688832,17.80688832,14.43909071,9.947791255,9.947791255,7.488491799,7.488491799,4.899674931,4.899674931,3.271464101,3.271464101,-3.34,5003550.92,21.37081462,9.438610139,4.620439608,177.0292895,24.42364365,17.2485355,11.49902367,0,0,0,0,0,0,0,38.11294267,53.79746599,5.563451492,26.38992854,24.42364365,0,0,0,5.917906046,20.26829602,20.82647705,54.59730362,51.00136513,14.21058886,0,28.74755917,0,31.03953184,0,5.917906046,20.26829602,54.59730362,0,22.25380597,68.15,0,10.21305479,0,11.49902367,29.77332351,28.67462759,0,38.48506336,30.33183534,13.8474744,14.21058886,17.81378567,0,0,19.37786164,3.283081958,2.685615709,15.72762916,0.892782334,4.824551883,3.22802498,0.28,30,2,5,0,0,0,3,0,3,5,2,5,8,0,0,0,3,5.8739,118.6976,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
comp_299,CHEMBL4211872,COc1c(Br)c(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(O)cc1,7140,7.14E-06,5.146301788,10.90695531,10.90695531,0.08211593,-0.08211593,0.561977418,417.255,400.119,416.0259357,134,0.169876885,-0.507966245,0.507966245,0.169876885,0.653846154,1.076923077,1.5,79.91873123,9.960644887,2.257755317,-2.200926179,2.541611088,-1.972509528,9.104085856,0.368029336,2.642065583,2.335561596,854.9056321,18.8445705,14.15490399,15.74090053,12.47276421,7.727281911,8.520280181,5.572833664,6.365831933,4.04505536,4.801674156,2.834653351,3.603751725,-2.86,736607.8847,17.94684207,7.173048771,3.036552647,158.7528151,24.79330809,17.2485355,11.49902367,0,0,0,0,0,0,0,24.26546827,51.32231516,5.563451492,24.25576609,24.79330809,15.9299439,0,0,0,0,14.21959508,53.00365606,51.00136513,9.473725908,0,28.74755917,15.9299439,29.53917727,0,0,0,53.00365606,0,22.25380597,79.15,0,15.31958218,0,22.99804733,26.91258582,5.563451492,26.35232922,36.39820241,0,15.9299439,9.473725908,11.63259889,3.557123095,0,29.96119264,2.438813828,0.879175672,12.96660534,0,0,2.981157197,0.1,26,3,5,0,0,0,3,0,3,5,3,6,4,0,0,0,3,4.9171,103.1124,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
comp_300,CHEMBL4209580,CCCOc1ccc(-c2c(OC)cc(-c3ccc(O)cc3)c(OC)c2OCCC)cc1,10700,1.07E-05,4.970616222,9.679869708,9.679869708,0.207537163,0.207537163,0.414189382,422.521,392.281,422.2093241,164,0.172836804,-0.507966245,0.507966245,0.172836804,0.709677419,1.322580645,1.903225806,16.51737175,9.959506314,2.231841135,-2.212586215,2.500751842,-2.031227414,5.876341243,0.293682747,2.808269837,2.179656693,978.1743163,22.2169677,18.6047863,18.6047863,15.12125346,10.56824847,10.56824847,7.131934897,7.131934897,4.868462127,4.868462127,3.388542378,3.388542378,-3.34,10162836.48,22.34756312,10.6179017,5.050020595,183.7135431,24.05397921,17.2485355,11.49902367,0,0,0,0,0,0,0,38.11294267,54.30038157,5.563451492,32.9968105,24.05397921,0,0,0,0,26.68911765,27.43335901,54.59730362,51.00136513,18.94745182,0,28.74755917,0,32.53988641,0,0,26.68911765,54.59730362,0,22.25380597,57.15,0,5.106527395,0,5.749511833,30.46229943,40.84496105,0,26.35232922,42.46456948,13.8474744,18.94745182,23.53590056,0,0,9.679869708,3.50091841,2.972099461,16.83861803,1.818099268,5.372515823,3.281978743,0.307692308,31,1,5,0,0,0,3,0,3,5,1,5,10,0,0,0,3,6.321,123.6548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
comp_301,CHEMBL4206199,COc1cc(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(OCc2ccccc2)cc1,12500,1.25E-05,4.903089987,11.08663548,11.08663548,0.020482478,-0.020482478,0.376265288,428.484,404.292,428.1623739,162,0.169613913,-0.507966245,0.507966245,0.169613913,0.71875,1.375,2,16.4819025,9.961415039,2.213146136,-2.179715502,2.491959452,-1.964096097,5.871998363,0.306018804,2.83501336,1.672681175,1183.652001,22.50142475,17.90918261,17.90918261,15.60088675,10.14907942,10.14907942,7.228767819,7.228767819,5.212001105,5.212001105,3.587340321,3.587340321,-4.12,22443870.89,21.12499987,9.350279016,4.322308257,186.6266153,24.42364365,23.85541746,11.49902367,0,0,0,0,0,0,0,54.59730362,47.02218982,5.563451492,19.78304657,24.42364365,0,0,0,0,6.606881965,14.21959508,90.49259045,51.00136513,14.21058886,0,28.74755917,0,24.43264987,6.606881965,0,5.563451492,84.92913896,0,22.25380597,68.15,0,10.21305479,0,11.49902367,29.23280861,22.43986631,7.109797541,31.37526582,60.66367068,0,14.21058886,17.00866509,0,0,20.67463461,3.825718078,1.700867383,25.91279281,0,0.476098761,3.067889929,0.111111111,32,2,5,0,0,0,4,0,4,5,2,5,7,0,0,0,4,6.028,124.5216,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
comp_302,CHEMBL4207664,COc1cc(-c2ccc(O)cc2)c(OC)c(OCc2ccccc2)c1-c1ccc(O)cc1,19100,1.91E-05,4.718966633,9.759749267,9.759749267,0.173286256,0.173286256,0.376265288,428.484,404.292,428.1623739,162,0.173360894,-0.507966245,0.507966245,0.173360894,0.65625,1.25,1.8125,16.51720019,9.959336153,2.234159708,-2.213950479,2.502495055,-2.026274176,5.876396635,0.284081579,2.831994958,1.921889417,1183.652001,22.50142475,17.90918261,17.90918261,15.60088675,10.14907942,10.14907942,7.231781796,7.231781796,5.184071572,5.184071572,3.604511936,3.604511936,-4.12,22164415.96,21.12499987,9.350279016,4.322308257,186.6266153,24.42364365,23.85541746,11.49902367,0,0,0,0,0,0,0,54.59730362,47.02218982,5.563451492,19.78304657,24.42364365,0,0,0,0,6.606881965,14.21959508,90.49259045,51.00136513,14.21058886,0,28.74755917,0,24.43264987,6.606881965,0,5.563451492,84.92913896,0,22.25380597,68.15,0,10.21305479,0,11.49902367,23.85541746,27.81725746,0,38.48506336,60.66367068,0,14.21058886,17.94453231,0,0,19.46959073,4.176849102,2.037671952,25.49688335,0,0.337766886,3.203372334,0.111111111,32,2,5,0,0,0,4,0,4,5,2,5,7,0,0,0,4,6.028,124.5216,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
